Date,AAPL,MSFT,AMZN,GOOGL,TSLA,META,JNJ,BAC,XOM,WMT
2015-01-02,24.237550735473633,39.93305206298828,15.425999641418457,26.29613494873047,14.620667457580566,77.96934509277344,77.44416809082031,14.277453422546387,58.42350387573242,23.26656723022461
2015-01-05,23.554738998413086,39.565834045410156,15.10949993133545,25.795087814331055,14.005999565124512,76.71705627441406,76.90328979492188,13.862689971923828,56.82490158081055,23.198848724365234
2015-01-06,23.55695343017578,38.9851188659668,14.76449966430664,25.158479690551758,14.085332870483398,75.68342590332031,76.5253677368164,13.44792652130127,56.522796630859375,23.377622604370117
2015-01-07,23.887279510498047,39.48042297363281,14.920999526977539,25.084489822387695,14.063332557678223,75.68342590332031,78.21473693847656,13.511737823486328,57.09552764892578,23.997880935668945
2015-01-08,24.80507469177246,40.641876220703125,15.02299976348877,25.17188835144043,14.041333198547363,77.70098876953125,78.82974243164062,13.79090690612793,58.045875549316406,24.504383087158203
2015-01-09,24.831682205200195,40.30028533935547,14.846500396728516,24.864503860473633,13.77733325958252,77.26367950439453,77.75537109375,13.543643951416016,57.964054107666016,24.20102310180664
2015-01-12,24.219820022583008,39.79640579223633,14.570500373840332,24.682764053344727,13.480667114257812,76.24994659423828,77.4886474609375,13.304356575012207,56.85007858276367,24.382495880126953
2015-01-13,24.434858322143555,39.59145736694336,14.737000465393066,24.91813850402832,13.616666793823242,75.98159790039062,77.62200164794922,13.120903015136719,56.64240264892578,24.190183639526367
2015-01-14,24.34174919128418,39.249847412109375,14.66349983215332,25.12322235107422,12.845999717712402,75.8126449584961,77.05888366699219,12.793875694274902,56.478759765625,23.458879470825195
2015-01-15,23.681106567382812,38.83993911743164,14.34749984741211,25.027881622314453,12.791333198547363,73.59630584716797,75.94002532958984,12.123872756958008,55.98785400390625,23.667428970336914
2015-01-16,23.49709701538086,39.488983154296875,14.536999702453613,25.348169326782227,12.871333122253418,74.71937561035156,77.08851623535156,12.267446517944336,57.34727478027344,23.502212524414062
2015-01-20,24.102317810058594,39.6170768737793,14.472000122070312,25.322349548339844,12.795332908630371,75.77288818359375,75.05088806152344,12.171734809875488,57.328392028808594,23.480545043945312
2015-01-21,24.286327362060547,39.215694427490234,14.862500190734863,25.841272354125977,13.104666709899902,76.26981353759766,75.50289916992188,12.291376113891602,57.819297790527344,23.467004776000977
2015-01-22,24.918140411376953,40.2490234375,15.515999794006348,26.680980682373047,13.441332817077637,77.17424774169922,76.88106536865234,12.833758354187012,58.44865417480469,23.916622161865234
2015-01-23,25.046722412109375,40.291744232177734,15.619500160217285,26.91188621520996,13.419333457946777,77.3531494140625,75.72514343261719,12.546611785888672,57.2025146484375,23.9735050201416
2015-01-26,25.073328018188477,40.14654541015625,15.482999801635742,26.652177810668945,13.770000457763672,77.02516174316406,75.76964569091797,12.642332077026367,57.75007247924805,24.005998611450195
2015-01-27,24.1954288482666,36.431640625,15.337499618530273,25.880996704101562,13.732000350952148,75.3156967163086,75.6436538696289,12.466851234436035,57.24028778076172,23.70806312561035
2015-01-28,25.56326675415039,35.176273345947266,15.195500373840332,25.44599723815918,13.291333198547363,75.77288818359375,75.19166564941406,12.123872756958008,55.352210998535156,23.515758514404297
2015-01-29,26.35913848876953,35.876556396484375,15.58899974822998,25.4857234954834,13.680000305175781,77.52210235595703,75.85852813720703,12.307327270507812,55.11933898925781,23.759523391723633
2015-01-30,25.973403930664062,34.50160598754883,17.726499557495117,26.69339370727539,13.573332786560059,75.44490814208984,74.19880676269531,12.083992004394531,55.01862335205078,23.017379760742188
2015-02-02,26.299285888671875,35.25313949584961,18.223499298095703,26.427724838256836,14.062666893005371,74.53053283691406,74.7100601196289,12.331255912780762,56.37804412841797,23.215106964111328
2015-02-03,26.30372428894043,35.52642059326172,18.177499771118164,26.48234748840332,14.557332992553711,74.93802642822266,75.91781616210938,12.674235343933105,58.05845260620117,23.345115661621094
2015-02-04,26.505447387695312,35.73138427734375,18.237499237060547,26.124813079833984,14.569999694824219,75.16661834716797,75.10276794433594,12.594472885131836,57.561256408691406,23.469709396362305
2015-02-05,26.69463539123535,36.252315521240234,18.694499969482422,26.310035705566406,14.732666969299316,75.14673614501953,75.91781616210938,12.738044738769531,58.127685546875,23.640350341796875
2015-02-06,26.469844818115234,36.21815490722656,18.714000701904297,26.511152267456055,14.490667343139648,74.01372528076172,74.91011810302734,13.152810096740723,58.0198860168457,23.65389060974121
2015-02-09,26.645679473876953,36.175445556640625,18.527999877929688,26.282726287841797,14.498666763305664,73.98391723632812,73.93206787109375,13.04114055633545,58.057918548583984,23.26927375793457
2015-02-10,27.157573699951172,36.38042068481445,18.649999618530273,26.822998046875,14.419333457946777,74.72931671142578,74.35440063476562,13.09697151184082,57.70918655395508,23.643054962158203
2015-02-11,27.79412269592285,36.19254684448242,18.756999969482422,26.715740203857422,14.186667442321777,76.04122161865234,74.37664794921875,13.049117088317871,57.44919967651367,23.385740280151367
2015-02-12,28.145776748657227,36.79887390136719,18.85849952697754,27.113494873046875,13.525333404541016,75.76294708251953,72.93919372558594,13.296381950378418,58.571556091308594,23.263853073120117
2015-02-13,28.28376579284668,37.464996337890625,19.09149932861328,27.369232177734375,13.584667205810547,75.27593994140625,73.81350708007812,13.24852466583252,59.20564651489258,23.242189407348633
2015-02-17,28.4506893157959,37.482200622558594,18.771499633789062,27.0638370513916,13.623332977294922,75.13680267333984,74.42108917236328,13.264474868774414,59.002742767333984,23.282817840576172
2015-02-18,28.648773193359375,37.439186096191406,18.668500900268555,26.946645736694336,13.630666732788086,76.23999786376953,74.0654296875,13.001262664794922,57.70918655395508,23.3721981048584
2015-02-19,28.588682174682617,37.41338348388672,18.950000762939453,27.135345458984375,14.11400032043457,78.93340301513672,74.61371612548828,12.929474830627441,56.7136344909668,22.621925354003906
2015-02-20,28.822378158569336,37.7230224609375,19.183000564575195,26.904436111450195,14.473999977111816,79.41046142578125,74.80772399902344,13.06506633758545,57.01802062988281,22.83319854736328
2015-02-23,29.601364135742188,37.972450256347656,19.006999969482422,26.56676483154297,13.822667121887207,78.35694122314453,74.74803924560547,12.921500205993652,56.440982818603516,22.914459228515625
2015-02-24,29.41663360595703,37.92083740234375,18.929500579833984,26.748016357421875,13.607333183288574,77.96934509277344,75.13603210449219,13.06506633758545,56.70098114013672,22.90632438659668
2015-02-25,28.66435432434082,37.83482360839844,19.26849937438965,27.17904281616211,13.583999633789062,79.0725326538086,75.51656341552734,13.152810096740723,56.81509017944336,22.63547706604004
2015-02-26,29.027132034301758,37.895042419433594,19.239999771118164,27.77294921875,13.812666893005371,79.91734313964844,76.70293426513672,12.793875694274902,56.21269989013672,22.697771072387695
2015-02-27,28.590909957885742,37.714420318603516,19.007999420166016,27.938804626464844,13.555999755859375,78.48615264892578,76.48654174804688,12.610424041748047,56.14295959472656,22.73298454284668
2015-03-02,28.731117248535156,37.74022674560547,19.283000946044922,28.554058074951172,13.155332565307617,79.2613754272461,77.01629638671875,12.76994800567627,55.82590866088867,22.741107940673828
2015-03-03,28.791213989257812,37.22417449951172,19.230499267578125,28.74126625061035,13.303999900817871,79.11229705810547,76.35968017578125,12.793875694274902,55.559600830078125,22.581300735473633
2015-03-04,28.608707427978516,37.03495788574219,19.13599967956543,28.718425750732422,13.496000289916992,80.40432739257812,75.8448486328125,12.673859596252441,55.28058624267578,22.367324829101562
2015-03-05,28.1346435546875,37.077964782714844,19.39150047302246,28.872364044189453,13.375332832336426,80.7124252319336,76.49401092529297,12.801876068115234,55.0015754699707,22.63547706604004
2015-03-06,28.176929473876953,36.43290328979492,19.004499435424805,28.44878578186035,12.925333023071289,79.51979064941406,74.69581604003906,12.977906227111816,54.29773712158203,22.370033264160156
2015-03-09,28.297115325927734,36.854331970214844,18.92799949645996,28.508373260498047,12.725333213806152,78.95327758789062,75.10618591308594,12.937901496887207,53.99970626831055,22.448579788208008
2015-03-10,27.711769104003906,36.149070739746094,18.475500106811523,27.80075454711914,12.687999725341797,77.07485961914062,74.26305389404297,12.633854866027832,53.429019927978516,22.22918701171875
2015-03-11,27.2065372467041,36.1060676574707,18.318500518798828,27.594181060791016,12.916000366210938,77.0947265625,73.3602066040039,12.889892578125,53.27682876586914,21.986677169799805
